NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_HORMONE_RECEPTOR_BINDING	GOMF_HORMONE_RECEPTOR_BINDING	Details ...	33	-0.76527697	-2.1149864	0.0	0.0020967983	0.002	1039	tags=33%, list=5%, signal=35%	
GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	Details ...	19	-0.8088311	-2.0366144	0.0	0.008358204	0.016	2011	tags=47%, list=10%, signal=53%	
GOBP_GAS_TRANSPORT	GOBP_GAS_TRANSPORT	Details ...	22	-0.80173314	-2.0355673	0.0	0.005930405	0.017	2164	tags=59%, list=11%, signal=66%	
GOMF_LONG_CHAIN_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_LONG_CHAIN_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	16	-0.85236347	-2.0161095	0.0	0.008633028	0.033	1305	tags=44%, list=7%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	Details ...	53	-0.6682901	-2.0059025	0.0	0.008591935	0.04	2287	tags=36%, list=12%, signal=41%	
GOBP_OXYGEN_TRANSPORT	GOBP_OXYGEN_TRANSPORT	Details ...	15	-0.8512086	-1.9789064	0.0	0.012239049	0.068	2164	tags=80%, list=11%, signal=90%	
GOMF_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	54	-0.6530427	-1.9738199	0.0	0.011687719	0.074	1348	tags=20%, list=7%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	Details ...	62	-0.6402065	-1.956714	0.0	0.015227572	0.109	2452	tags=34%, list=13%, signal=39%	
GOCC_TERTIARY_GRANULE_MEMBRANE	GOCC_TERTIARY_GRANULE_MEMBRANE	Details ...	69	-0.629657	-1.9556522	0.0	0.014003552	0.113	2553	tags=41%, list=13%, signal=47%	
GOBP_MESENCHYME_MORPHOGENESIS	GOBP_MESENCHYME_MORPHOGENESIS	Details ...	60	-0.6491087	-1.9534032	0.0	0.01354842	0.121	1928	tags=37%, list=10%, signal=41%	
GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	19	-0.799161	-1.9517289	0.0	0.01260411	0.124	1305	tags=37%, list=7%, signal=39%	
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	Details ...	26	-0.7392038	-1.9460694	0.0	0.012955391	0.136	265	tags=23%, list=1%, signal=23%	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	Details ...	33	-0.6958741	-1.9198148	0.0	0.019875051	0.215	3911	tags=55%, list=20%, signal=68%	
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	Details ...	94	-0.59056383	-1.9192103	0.0	0.018756546	0.219	2563	tags=40%, list=13%, signal=46%	
GOMF_HORMONE_ACTIVITY	GOMF_HORMONE_ACTIVITY	Details ...	119	-0.56939554	-1.9154845	0.0	0.01883444	0.229	1444	tags=23%, list=7%, signal=24%	
GOMF_APOLIPOPROTEIN_BINDING	GOMF_APOLIPOPROTEIN_BINDING	Details ...	16	-0.8012953	-1.9128302	0.0	0.01884011	0.244	1216	tags=38%, list=6%, signal=40%	
GOBP_CARBON_DIOXIDE_TRANSPORT	GOBP_CARBON_DIOXIDE_TRANSPORT	Details ...	15	-0.8237082	-1.9049342	0.0	0.020573048	0.276	1448	tags=53%, list=7%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Details ...	50	-0.6463018	-1.9037328	0.0016447369	0.01972014	0.281	1059	tags=26%, list=5%, signal=27%	
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	Details ...	18	-0.7887687	-1.9022404	0.0	0.019012252	0.285	1474	tags=61%, list=8%, signal=66%	
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	Details ...	59	-0.6307614	-1.9001123	0.0	0.018741166	0.295	2540	tags=44%, list=13%, signal=51%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II		33	-0.6929942	-1.8967005	0.0	0.018898975	0.307	3249	tags=45%, list=17%, signal=54%	
GOBP_LEUKOCYTE_CHEMOTAXIS	GOBP_LEUKOCYTE_CHEMOTAXIS		224	-0.5234009	-1.8879012	0.0	0.021336107	0.349	2553	tags=33%, list=13%, signal=37%	
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	GOBP_MUSCLE_ORGAN_MORPHOGENESIS		76	-0.59415585	-1.8799045	0.0	0.024422828	0.401	2540	tags=42%, list=13%, signal=48%	
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS		30	-0.6986814	-1.8717986	0.0017730496	0.02651248	0.439	2256	tags=43%, list=12%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		91	-0.56949574	-1.8700645	0.0	0.026333611	0.451	2590	tags=32%, list=13%, signal=37%	
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT		85	-0.56846285	-1.8685969	0.0	0.025964448	0.459	3628	tags=44%, list=19%, signal=53%	
GOBP_INTERLEUKIN_10_PRODUCTION	GOBP_INTERLEUKIN_10_PRODUCTION		56	-0.61677307	-1.861578	0.0	0.02849743	0.508	2198	tags=36%, list=11%, signal=40%	
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		74	-0.59796387	-1.857491	0.0	0.030105041	0.543	2515	tags=30%, list=13%, signal=34%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		123	-0.55065227	-1.8567088	0.0	0.029572992	0.547	2558	tags=35%, list=13%, signal=40%	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION		20	-0.7353507	-1.8458021	0.0017667845	0.034705877	0.62	2469	tags=45%, list=13%, signal=52%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY		40	-0.65101564	-1.8452837	0.0	0.033889446	0.624	2743	tags=48%, list=14%, signal=55%	
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS	GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS		23	-0.725093	-1.8430198	0.0	0.034012187	0.636	1944	tags=43%, list=10%, signal=48%	
GOBP_LYMPHANGIOGENESIS	GOBP_LYMPHANGIOGENESIS		18	-0.7574912	-1.8350292	0.0034542314	0.038037047	0.68	2921	tags=56%, list=15%, signal=65%	
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	GOBP_ONE_CARBON_COMPOUND_TRANSPORT		26	-0.700153	-1.8324852	0.0	0.038585704	0.698	885	tags=35%, list=5%, signal=36%	
GOBP_LYMPH_VESSEL_DEVELOPMENT	GOBP_LYMPH_VESSEL_DEVELOPMENT		29	-0.6943778	-1.8303205	0.0016835016	0.038837094	0.71	2198	tags=48%, list=11%, signal=54%	
GOBP_LYMPHOCYTE_COSTIMULATION	GOBP_LYMPHOCYTE_COSTIMULATION		47	-0.6383772	-1.8299067	0.0	0.03813611	0.713	3306	tags=49%, list=17%, signal=59%	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	GOBP_CARDIAC_CHAMBER_DEVELOPMENT		163	-0.5259171	-1.8297296	0.0	0.037190735	0.714	2599	tags=33%, list=13%, signal=37%	
GOBP_RESPONSE_TO_GROWTH_HORMONE	GOBP_RESPONSE_TO_GROWTH_HORMONE		38	-0.64962816	-1.8274345	0.0	0.037484325	0.728	385	tags=21%, list=2%, signal=21%	
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		107	-0.5478226	-1.8241124	0.0	0.03868325	0.742	2515	tags=23%, list=13%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		37	-0.6547588	-1.8203708	0.0	0.0401811	0.765	1689	tags=35%, list=9%, signal=38%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II		29	-0.68853724	-1.8094739	0.0017391305	0.046989415	0.831	3249	tags=48%, list=17%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	GOBP_POSITIVE_REGULATION_OF_BEHAVIOR		23	-0.7170042	-1.8073076	0.0	0.047744524	0.847	1219	tags=35%, list=6%, signal=37%	
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS	GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS		20	-0.73526776	-1.8051416	0.0	0.04824684	0.855	2515	tags=50%, list=13%, signal=57%	
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT		16	-0.7624884	-1.804994	0.0	0.047317322	0.855	2212	tags=50%, list=11%, signal=56%	
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		53	-0.59299785	-1.8005627	0.0	0.04981087	0.872	2817	tags=36%, list=15%, signal=42%	
GOBP_GRANULOCYTE_ACTIVATION	GOBP_GRANULOCYTE_ACTIVATION		48	-0.6157044	-1.7998576	0.0015923567	0.049091306	0.874	2563	tags=48%, list=13%, signal=55%	
GOBP_EOSINOPHIL_MIGRATION	GOBP_EOSINOPHIL_MIGRATION		29	-0.6626831	-1.7981651	0.0	0.049406495	0.881	1077	tags=31%, list=6%, signal=33%	
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT		19	-0.73965174	-1.7962087	0.0	0.049949165	0.892	2789	tags=42%, list=14%, signal=49%	
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		33	-0.6563921	-1.7929653	0.0	0.051288094	0.905	2140	tags=33%, list=11%, signal=37%	
GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION		36	-0.6373915	-1.7922323	0.0016806723	0.050850365	0.906	2554	tags=39%, list=13%, signal=45%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION		376	-0.4718967	-1.7883736	0.0	0.053088963	0.921	2806	tags=31%, list=14%, signal=36%	
GOCC_IMMUNOLOGICAL_SYNAPSE	GOCC_IMMUNOLOGICAL_SYNAPSE		44	-0.6184482	-1.7866483	0.0	0.0534825	0.924	1356	tags=27%, list=7%, signal=29%	
GOMF_WW_DOMAIN_BINDING	GOMF_WW_DOMAIN_BINDING		20	-0.7266745	-1.7858231	0.0017064846	0.05314736	0.927	1294	tags=25%, list=7%, signal=27%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET		62	-0.5756457	-1.7857254	0.0	0.05224077	0.927	2925	tags=34%, list=15%, signal=40%	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION		21	-0.7213401	-1.7828428	0.0	0.053465035	0.933	604	tags=29%, list=3%, signal=29%	
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY		15	-0.7616648	-1.782806	0.0018018018	0.052585624	0.933	1399	tags=53%, list=7%, signal=57%	
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS		35	-0.6469878	-1.7790488	0.0	0.05468269	0.943	1212	tags=20%, list=6%, signal=21%	
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT		76	-0.5546136	-1.7781383	0.0	0.054537717	0.946	1212	tags=13%, list=6%, signal=14%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS		299	-0.47760135	-1.7773731	0.0	0.054360744	0.949	2733	tags=30%, list=14%, signal=35%	
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		51	-0.5959812	-1.7772821	0.0015974441	0.05354182	0.95	1204	tags=29%, list=6%, signal=31%	
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING		17	-0.7402098	-1.7755996	0.0036630037	0.053867403	0.951	1522	tags=41%, list=8%, signal=45%	
GOBP_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_HORMONE_BIOSYNTHETIC_PROCESS		66	-0.5641521	-1.7734864	0.0	0.05484321	0.956	2582	tags=30%, list=13%, signal=35%	
GOBP_PROTEIN_KINASE_C_SIGNALING	GOBP_PROTEIN_KINASE_C_SIGNALING		34	-0.6451013	-1.7722602	0.0034013605	0.054819126	0.958	3569	tags=41%, list=18%, signal=50%	
GOMF_PROTEIN_TYROSINE_KINASE_BINDING	GOMF_PROTEIN_TYROSINE_KINASE_BINDING		119	-0.52149075	-1.7673486	0.0	0.058122966	0.966	3640	tags=33%, list=19%, signal=40%	
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		19	-0.7346476	-1.767214	0.0034542314	0.057277538	0.966	2563	tags=53%, list=13%, signal=61%	
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS		25	-0.673384	-1.7639445	0.0033057851	0.059639208	0.974	1665	tags=32%, list=9%, signal=35%	
GOMF_OXYGEN_BINDING	GOMF_OXYGEN_BINDING		32	-0.64063495	-1.7616271	0.0016528926	0.060491752	0.979	2679	tags=50%, list=14%, signal=58%	
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS		26	-0.67042357	-1.7598127	0.0032102729	0.061316665	0.981	1595	tags=31%, list=8%, signal=33%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		22	-0.69752014	-1.7591739	0.0032894737	0.061144844	0.983	1689	tags=41%, list=9%, signal=45%	
GOBP_VITAMIN_TRANSPORT	GOBP_VITAMIN_TRANSPORT		48	-0.5950198	-1.7590287	0.0033726813	0.060361482	0.984	2140	tags=33%, list=11%, signal=37%	
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	GOBP_MYELOID_LEUKOCYTE_ACTIVATION		231	-0.4846732	-1.7581341	0.0	0.060369123	0.987	2765	tags=32%, list=14%, signal=37%	
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		54	-0.5799524	-1.7573602	0.0016666667	0.060305066	0.988	2289	tags=30%, list=12%, signal=33%	
GOBP_LYMPH_VESSEL_MORPHOGENESIS	GOBP_LYMPH_VESSEL_MORPHOGENESIS		22	-0.6870033	-1.7567359	0.0035906644	0.059895888	0.988	2145	tags=50%, list=11%, signal=56%	
GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY		33	-0.63697463	-1.7565855	0.0017152659	0.059185673	0.988	1549	tags=30%, list=8%, signal=33%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN		39	-0.61247915	-1.7554048	0.0	0.059095494	0.988	3249	tags=46%, list=17%, signal=55%	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	GOBP_MYELOID_LEUKOCYTE_MIGRATION		223	-0.4868752	-1.7505844	0.0	0.062226884	0.993	2722	tags=33%, list=14%, signal=38%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		28	-0.6601512	-1.749795	0.0017331023	0.062043805	0.993	1533	tags=25%, list=8%, signal=27%	
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT	GOBP_LABYRINTHINE_LAYER_DEVELOPMENT		45	-0.600692	-1.7474926	0.0	0.06344467	0.993	2515	tags=33%, list=13%, signal=38%	
GOBP_KERATINOCYTE_DIFFERENTIATION	GOBP_KERATINOCYTE_DIFFERENTIATION		167	-0.49541155	-1.7472473	0.0	0.06291971	0.993	2558	tags=26%, list=13%, signal=29%	
GOBP_MACROPHAGE_ACTIVATION	GOBP_MACROPHAGE_ACTIVATION		103	-0.5254137	-1.7455581	0.0	0.06360541	0.995	2644	tags=33%, list=14%, signal=38%	
GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY	GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY		29	-0.66549796	-1.7442216	0.0016583748	0.06403668	0.995	492	tags=17%, list=3%, signal=18%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		171	-0.49453688	-1.73975	0.0	0.06764591	0.996	2585	tags=24%, list=13%, signal=27%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS		121	-0.5188883	-1.7396615	0.0	0.066931635	0.996	2553	tags=35%, list=13%, signal=40%	
GOMF_LONG_CHAIN_FATTY_ACID_BINDING	GOMF_LONG_CHAIN_FATTY_ACID_BINDING		17	-0.7321947	-1.7374337	0.0036101083	0.068259545	0.998	2139	tags=41%, list=11%, signal=46%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS		46	-0.6128665	-1.7371659	0.0015923567	0.067653544	0.998	2506	tags=46%, list=13%, signal=52%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		100	-0.5249403	-1.7350053	0.0	0.06914896	0.998	2529	tags=30%, list=13%, signal=34%	
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		44	-0.61258745	-1.7340196	0.0016583748	0.069317445	0.998	2582	tags=34%, list=13%, signal=39%	
GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY	GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY		22	-0.68500626	-1.7336094	0.0017064846	0.06904186	0.998	2520	tags=45%, list=13%, signal=52%	
GOBP_GRANULOCYTE_MIGRATION	GOBP_GRANULOCYTE_MIGRATION		145	-0.4990993	-1.7332433	0.0	0.06867848	0.998	2722	tags=34%, list=14%, signal=39%	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY		61	-0.57025415	-1.7332206	0.0032	0.06792692	0.998	3924	tags=48%, list=20%, signal=59%	
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION		16	-0.739344	-1.7328805	0.012006861	0.06744581	0.998	2356	tags=50%, list=12%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION		26	-0.6584214	-1.7323261	0.0032626428	0.067204624	0.998	2198	tags=27%, list=11%, signal=30%	
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS		43	-0.5967408	-1.7321916	0.0	0.06660665	0.998	2460	tags=37%, list=13%, signal=43%	
GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		21	-0.69635534	-1.7317148	0.0034129692	0.06646765	0.998	2563	tags=62%, list=13%, signal=71%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		200	-0.48405194	-1.73053	0.0	0.06666233	0.998	2603	tags=31%, list=13%, signal=35%	
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION		46	-0.59598386	-1.72985	0.004918033	0.06650491	0.999	3435	tags=43%, list=18%, signal=53%	
GOMF_ORGANIC_ACID_BINDING	GOMF_ORGANIC_ACID_BINDING		195	-0.4824646	-1.729039	0.0	0.06646873	0.999	2235	tags=25%, list=12%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		15	-0.7497338	-1.7261016	0.0036429872	0.06832922	0.999	2817	tags=53%, list=15%, signal=62%	
GOBP_MONONUCLEAR_CELL_MIGRATION	GOBP_MONONUCLEAR_CELL_MIGRATION		210	-0.48098853	-1.7240238	0.0	0.069683574	0.999	2722	tags=29%, list=14%, signal=33%	
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	GOBP_CARDIAC_ATRIUM_DEVELOPMENT		35	-0.61591655	-1.7239935	0.009025271	0.06900797	0.999	2460	tags=37%, list=13%, signal=42%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM		486	-0.44849315	-1.7217822	0.0	0.07047503	0.999	3371	tags=31%, list=17%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		98	-0.52141	-1.7216005	0.0014306152	0.0699179	0.999	2387	tags=32%, list=12%, signal=36%	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT		122	-0.5048344	-1.7213233	0.0	0.06948404	0.999	2599	tags=32%, list=13%, signal=37%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		157	-0.49303472	-1.7206876	0.0	0.069441	1.0	2553	tags=28%, list=13%, signal=32%	
GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS		28	-0.6603251	-1.720246	0.0017452007	0.06913856	1.0	2387	tags=36%, list=12%, signal=41%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		50	-0.5798461	-1.7200603	0.0	0.06872415	1.0	2468	tags=32%, list=13%, signal=37%	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN		16	-0.73426133	-1.7197785	0.0053003533	0.06851332	1.0	889	tags=38%, list=5%, signal=39%	
GOBP_TYPE_II_INTERFERON_PRODUCTION	GOBP_TYPE_II_INTERFERON_PRODUCTION		113	-0.51364833	-1.7189809	0.0	0.06853157	1.0	1312	tags=24%, list=7%, signal=25%	
GOMF_FRIZZLED_BINDING	GOMF_FRIZZLED_BINDING		35	-0.6164981	-1.7179154	0.0016447369	0.06873006	1.0	603	tags=23%, list=3%, signal=24%	
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION		31	-0.6220852	-1.7168009	0.0032733225	0.06905989	1.0	2830	tags=42%, list=15%, signal=49%	
GOBP_LEUKOCYTE_DEGRANULATION	GOBP_LEUKOCYTE_DEGRANULATION		76	-0.5455915	-1.716785	0.0015948963	0.06844717	1.0	3107	tags=41%, list=16%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		34	-0.608597	-1.7133763	0.0034662045	0.070945576	1.0	2239	tags=35%, list=12%, signal=40%	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	GOBP_CARDIAC_SEPTUM_MORPHOGENESIS		68	-0.54049605	-1.7105355	0.004746835	0.07311526	1.0	2558	tags=31%, list=13%, signal=35%	
GOMF_DNA_BINDING_BENDING	GOMF_DNA_BINDING_BENDING		18	-0.70403373	-1.7095388	0.0035211267	0.07340425	1.0	1994	tags=39%, list=10%, signal=43%	
