NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV		16	-0.38596857	-0.89775616	0.6079855	0.91595	1.0	243	tags=6%, list=1%, signal=6%	
KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY		34	-0.33049268	-0.89638054	0.6152513	0.9091371	1.0	3673	tags=26%, list=19%, signal=33%	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT		24	-0.34284872	-0.8785608	0.6323024	0.93895847	1.0	1404	tags=13%, list=7%, signal=13%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT		42	-0.30107963	-0.8563759	0.6970684	0.9773204	1.0	1524	tags=12%, list=8%, signal=13%	
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY		23	-0.33645117	-0.8555847	0.69512194	0.9689611	1.0	646	tags=9%, list=3%, signal=9%	
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT		41	-0.30167916	-0.8515825	0.70469797	0.96657586	1.0	1524	tags=12%, list=8%, signal=13%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY		31	-0.31856325	-0.8505236	0.68600684	0.9589348	1.0	3630	tags=26%, list=19%, signal=32%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY		30	-0.31501096	-0.84824634	0.68907565	0.95419586	1.0	1790	tags=17%, list=9%, signal=18%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		19	-0.3457601	-0.8416886	0.6925676	0.9578131	1.0	4252	tags=37%, list=22%, signal=47%	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY		29	-0.30549586	-0.83294094	0.7093023	0.96652734	1.0	1337	tags=17%, list=7%, signal=18%	
