symbol,GSM1480043,GSM1480044,GSM1480045,GSM1480046,GSM1480047,GSM1480048,GSM1480049,GSM1480050,GSM1480051,GSM1480052,GSM1480053,GSM1480054,GSM1480055,GSM1480056,GSM1480057,GSM1480058,GSM1480059,GSM1480060,GSM1480061,GSM1480062,GSM1480063,GSM1480064,GSM1480065,GSM1480066,GSM1480067,GSM1480068,GSM1480069,GSM1480070,GSM1480071,GSM1480072,GSM1480073,GSM1480074,GSM1480075,GSM1480076,GSM1480077,GSM1480078,GSM1480079,GSM1480080,GSM1480081,GSM1480082,GSM1480083,GSM1480084,GSM1480085,GSM1480086,GSM1480087,GSM1480088,GSM1480089,GSM1480090
CD109,4.87896,5.666544,5.384802,5.687526,5.392443,4.730477,5.168,5.582752,5.051441,4.73533,5.016887,4.748026,5.281988,5.578128,5.039334,5.503699,4.755621,6.651421,5.612218,5.017658,5.52856,5.243961,5.759201,5.016088,5.929361,6.389124,5.660037,4.831076,4.837217,5.769393,4.917007,5.089052,4.896158,5.517604,5.476722,5.272539,6.603807,5.395726,5.042013,5.039374,5.574497,5.320119,5.38529,5.168,5.166686,5.04269,4.93594,5.865469
C10orf90,4.513147,4.522073,4.541109,4.541251,4.555854,4.590484,4.529881,4.511324,4.494681,4.587546,4.492346,4.600192,4.40862,4.488308,4.492325,4.458074,4.433768,4.461394,4.575548,4.511149,4.456694,4.458901,4.404778,4.528359,4.432099,4.506779,4.568738,4.441849,4.464314,4.52944,4.732943,5.544107,4.492155,4.559448,4.512392,4.51939,4.496322,4.50333,4.619765,4.492006,4.56223,4.505204,4.620547,4.650585,4.483862,4.790146,4.531511,4.427533
WDR17,4.588421333,4.497421333,4.542105667,4.530465,4.669706667,4.595912,4.473906,4.513893333,4.537795333,4.569324333,4.587923,4.597112,4.489281667,4.584827,4.513324,4.658884667,4.588215333,4.496781667,4.556955333,4.511477,4.516933333,4.544816,4.521475667,4.544103667,4.547107,4.585279667,4.533565,4.600964,4.548506333,4.576448333,4.532985333,4.562747,4.528332667,4.563273333,4.615239,4.514251667,4.514618,4.566693667,4.525607333,4.577456,4.553983333,4.583273333,4.575980333,4.547135667,4.558198,4.520314667,4.579194,4.576598333
RBM45,7.065469,7.808064,7.51296,7.691421,7.57009,7.20695,7.355137,7.380602,7.741521,7.04737,7.469554,7.169953,7.194887,7.504634,7.146989,7.729795,7.50137,7.389449,7.404003,7.589376,7.221946,7.45725,7.348541,7.688831,7.339828,7.320149,7.580178,7.518782,7.808848,7.324178,7.511239,7.116871,7.393352,7.765878,7.515073,7.20752,7.294015,7.449825,7.509228,7.675911,7.563027,7.317777,7.805607,7.386425,7.629051,7.322254,7.410625,7.354302
ATXN2L,5.726819,5.0103978,5.0232376,4.8928488,4.8163244,4.9813682,5.0215546,5.034737,5.0564464,5.063782,4.8684386,5.3128552,4.971151,5.1722906,5.1049266,5.0187574,5.0218552,5.0269742,4.9713272,4.9879498,4.900893,4.899686,5.041032,4.9524204,5.0653178,5.1487324,5.1334908,5.0121592,5.0134194,5.2479346,5.1647184,5.0774084,4.8460238,4.9600286,4.8750326,5.1232084,4.9568694,5.2073614,5.1186558,5.0084666,4.9310842,4.8877102,4.9605168,5.2395076,5.067717,4.9943164,5.0218982,4.8817458
RPP38,5.455274,5.457433,5.292703,5.307518,5.3282325,5.2718725,5.3271325,5.2550895,5.4275045,5.434211,5.3102035,5.3346155,5.3717935,5.26783,5.323723,5.423728,5.4701615,5.5233485,5.302665,5.418738,5.525014,5.202544,5.3802195,5.4424005,5.4591645,5.3147125,5.3231505,5.3319295,5.368355,5.3099605,5.4535585,5.400231,5.542152,5.492564,5.5077365,5.343645,5.3537725,5.2975805,5.3000835,5.232381,5.4691725,5.3293115,5.400033,5.4369045,5.3227685,5.430677,5.3576685,5.2919995
SNORD55,5.395037,5.438099,5.144144,5.127812,5.419176,5.262378,5.531138,5.332732,5.426536,5.139289,5.539403,5.774367,5.259114,5.578128,5.597525,5.187871,5.425921,5.328147,5.589413,5.088551,5.445046,5.307608,5.398872,5.427986,5.32644,5.150473,5.033822,4.9861,5.272762,5.365007,5.078464,5.245622,5.116534,4.980292,5.513505,5.171194,5.200052,4.984084,5.157042,5.337229,5.357302,5.445621,5.190515,5.076464,5.185882,5.434009,5.26556,5.152637
CXCR2,6.220412,5.329266,5.302104,6.405561,5.676045,7.311537,9.47553,6.59842,6.841377,10.785321,8.715028,10.612409,7.549012,5.745331,8.615774,4.776907,5.814358,4.772801,4.935432,5.160411,7.314524,5.593259,6.059249,5.270281,5.740624,4.92614,4.950819,5.597865,4.978211,5.058463,7.978494,6.450003,8.980698,5.73102,5.628831,5.965928,4.806702,5.389123,5.90148,4.949652,5.727316,5.195037,6.24402,6.214272,7.167363,6.966454,9.64369,5.229187
SSR4,11.390893,12.457287,12.429564,12.298175,12.51741,12.235128,12.033073,12.288304,12.611258,11.698397,12.228424,11.665783,12.335251,12.17191,12.114131,12.624313,12.769203,11.965998,12.114131,12.318045,12.332506,12.17191,12.043531,12.418052,11.712324,12.028816,12.463027,12.505307,12.803407,11.854794,12.090611,12.368941,11.971248,12.099475,12.311306,12.228424,12.012194,12.160858,12.489502,12.380769,12.747866,12.460284,12.124246,11.887889,12.223192,12.275616,12.117226,12.174047
ASB7,4.894468667,5.380812,5.055560333,5.009139,5.103118,5.066520333,5.002081,5.065749667,5.218926333,4.973468333,5.247429333,4.944372333,5.066774,5.027989,4.696739667,5.144488,5.251719333,4.930815333,5.163758333,5.205255667,5.045297,5.067221333,5.033654,5.193655667,5.116652,4.868611667,5.152819,4.949862333,5.696518667,5.175517667,5.090397333,5.246884667,5.191994,5.344810333,5.426926,4.920122667,5.172267667,5.140670333,5.212354333,5.212245333,5.481036,5.188427,5.356598,4.995848333,5.330534,4.861844667,5.146213667,5.124239
NUDT13,5.368517,5.920433,5.625379,5.72972,5.746898,5.229037,5.535967,5.733815,6.226105,5.6643,6.097192,5.510143,5.536257,5.419348,5.664595,5.818623,6.15536,5.643226,5.45769,6.097719,5.493037,5.421006,5.79068,6.021855,5.407701,5.362632,5.657604,5.789486,6.423618,5.474323,5.580191,5.950605,5.909476,5.768484,6.029075,5.598329,5.828277,5.644725,5.779953,6.046937,6.134292,5.834187,5.644904,5.663471,5.71211,5.369866,5.665776,5.963618
CTSG,7.444374,4.457326,8.350164,6.538766,6.033877,5.342789,7.966119,6.68056,6.231575,5.755926,8.184719,7.932262,7.421466,6.456452,8.293729,6.125235,4.553991,4.687069,4.720424,4.702179,5.753647,6.45958,4.514892,7.105163,7.663904,7.802831,5.657604,6.542221,4.517042,4.864645,6.137967,4.724984,8.508214,4.925606,5.21371,7.978935,4.756158,4.587913,5.148076,4.983125,5.680234,4.473712,4.906523,4.666675,6.88931,5.278567,6.19555,7.076623
MAPK8IP1,4.513147,6.092288,4.89739,4.849975,6.483961,5.083145,4.716656,4.787997,6.238279,4.603315,5.366888,4.544693,6.615042,5.061139,4.678825,5.00634,4.850143,6.087589,5.441776,6.313519,6.027049,4.691992,6.227971,5.18834,6.620322,6.582137,5.242234,5.437143,4.884337,5.602027,4.529695,4.503548,4.453763,4.800512,5.230032,4.746913,5.358623,4.911321,5.50317,5.512854,5.885074,4.884337,5.653857,5.190252,6.272896,4.601649,4.93594,4.96842
NPEPPS,7.0729775,7.470519,7.125338,7.2449595,7.403751,7.2413965,7.2008515,7.143786,7.216037,6.9948615,7.324361,7.1240975,7.0840115,7.0265205,7.0114035,6.9607395,7.119985,7.096888,7.267651,7.256322,7.2078145,7.2563885,7.3335595,7.379259,7.24992,7.295764,7.192434,6.962387,7.202289,7.3140825,6.9873115,7.124897,7.3686285,7.2867935,7.300385,7.0688555,7.305025,7.125538,7.196368,7.3172965,7.40741,7.3693825,7.1017295,7.1886845,7.091397,7.2547645,7.2443485,7.0632135
EEF1G,11.8696885,11.882134,12.2086185,12.334358,12.233244,12.3257955,12.7694765,12.696003,11.97813,12.3041975,12.711981,12.437947,12.4304015,12.048357,12.5379955,12.048922,11.9561375,12.164007,12.491357,11.850126,12.5338875,12.5889675,12.5175485,12.574232,12.5840475,12.794029,12.3473945,12.8131555,12.0746375,12.6010075,12.5172045,12.0637545,12.522173,12.5087615,12.6685235,12.584283,12.599082,12.459207,12.132952,12.633043,12.6118195,12.509611,13.1637175,13.055808,12.462178,12.5965595,12.337682,12.678291
SFTPA1,4.466457667,4.538693333,4.499867333,4.487533333,4.452238667,4.483893333,4.504348,4.469813333,4.502562,4.496271333,4.468068667,4.495995,4.5102,4.446529333,4.554555667,4.504076333,4.469306667,4.493446,4.494873333,4.464777333,4.512692667,4.470993667,4.464382667,4.491208333,4.496839333,4.484681,4.531565667,4.463820333,4.498363,4.469968,4.493891,4.467077333,4.463753333,4.506487333,4.467952333,4.464450667,4.456306333,4.447568667,4.471514,4.467374,4.492685333,4.493623333,4.447423,4.484599333,4.470423,4.461188,4.464712667,4.463775667
ITM2C,10.611389,6.9694645,9.9485865,8.3770885,8.371807,9.934321,8.914167,9.1151915,7.3456815,7.2983375,7.673115,9.671067,9.415851,9.587752,9.3856565,8.0629615,6.8990345,8.850625,9.263785,7.154186,8.6044825,9.9714465,7.2204625,8.6781725,9.246182,10.1727245,7.7358785,10.245548,5.895498,8.5646005,9.743154,9.872486,9.752717,8.916502,8.2783115,9.200614,9.786035,8.119224,7.891608,7.3344915,7.998917,8.2159245,8.9457875,9.2476155,8.182419,10.266536,9.370165,9.8838125
XAGE3,9.117099,7.3500365,7.015348,5.8011815,6.0855175,7.9991985,6.2371,6.401709,5.650977,6.5997435,5.5803515,7.379514,6.5666535,5.9906295,6.3077705,4.6718495,4.652349,4.6453825,4.682847,5.737889,7.893027,7.469184,8.665196,4.5324995,5.9097645,6.4284005,4.5163765,6.681229,4.622914,4.6632685,9.072559,9.7039865,6.8293185,6.6042565,5.152947,8.1991445,6.012368,6.303544,4.8647725,4.5211545,4.585157,7.4456605,6.4913015,6.0979785,5.53514,8.5109375,6.2729045,7.4226775
CST6,6.559341333,6.972980667,8.147674,6.716953667,7.007795,7.072032667,6.194970333,7.251257333,5.304358667,5.060313333,6.010461667,6.796205333,7.976669,7.371008,7.207127667,5.699733,4.513807667,5.124293667,5.529273667,6.516762667,8.391961333,7.808421333,7.611038,5.507590333,6.373970333,8.038054333,5.841017333,6.941611333,4.516449,5.063949333,6.040285,7.603978667,7.386480333,5.288045667,6.828946667,8.393568667,6.788002667,5.639615667,5.56031,5.717614,4.699052,7.190237667,6.537815,6.440181,6.04529,7.465991667,7.528692,8.022263667
ARL5B,5.8003125,5.8671815,5.896072,5.6595375,5.6405925,5.9324835,5.4609945,5.533532,5.5445565,5.5659435,5.582528,5.6710885,5.5482335,5.3964995,5.712554,5.6570065,5.4440955,5.2134035,5.5435455,5.6885395,5.7307415,5.811516,5.9834635,5.7868295,5.2713655,5.5858025,5.602263,5.7168705,5.8928685,5.283846,5.9169615,6.2215795,5.82397,5.6780155,5.9418835,6.004562,5.5853925,5.4198965,5.6597135,5.5302895,5.9431745,6.4244325,5.790631,5.3878685,5.508565,6.3563555,5.673113,5.7166425
CPSF7,6.543542,7.390793,7.161506,6.570831,6.306815,7.536423,5.569916,7.22665,6.632475,5.919564,5.913769,6.844545,7.325752,7.259034,6.860902,6.175751,6.785761,6.305372,5.510371,7.083365,8.252393,8.050232,8.829087,5.660778,6.850599,6.7643,5.441433,7.542352,5.748017,5.227005,6.42269,7.860581,7.30716,5.6579,6.193642,8.439561,7.571268,7.254829,6.174357,5.960822,5.574497,8.545896,5.730116,5.930642,5.37071,8.146482,7.053787,7.028294
GTF2IRD2,6.5284145,7.056195,6.891071,6.8951155,7.179703,6.976047,7.2595205,7.1767195,6.8341735,6.8441715,7.0422625,6.7053645,6.9607575,6.7286975,6.7720545,6.5561145,6.941402,7.3552325,7.411313,6.8518935,7.3348845,7.090984,7.252017,7.227604,7.0791125,7.3236425,6.9673605,7.192128,7.144021,7.238039,6.560142,7.0873075,7.2874315,6.684307,6.948583,6.8555155,7.02068,6.804402,6.6234965,6.880981,7.0369395,7.136646,6.9431585,7.067237,7.2409175,7.2915265,6.9006205,7.162969
AVPR1B,4.531602,4.687613,4.591138,4.626737,4.668848,4.570204,4.445304,4.609089,4.636576,4.644546,4.565223,4.533471,4.544647,4.56233,4.521206,4.590641,4.504895,4.660849,4.626794,4.546707,4.560142,4.553401,4.470433,4.548738,4.708148,4.538833,4.466197,4.558067,4.528267,4.484318,4.563673,4.627967,4.526189,4.619765,4.588694,4.546998,4.563298,4.529695,4.564571,4.598458,4.547333,4.566877,4.606802,4.534217,4.675737,4.581517,4.512528,4.513861
SSX5,4.573926,4.4926445,4.507068,4.469358,4.527447,4.5605335,4.5445435,4.4884495,4.557258,4.4923185,4.540284,4.4996425,4.436446,4.468423,4.4934595,4.5031605,4.4634445,4.534566,4.568286,4.4891075,4.44341,4.539397,4.536334,4.507193,4.4996955,4.527101,4.49597,4.507388,4.502686,4.5092,4.545492,4.4786725,4.434952,4.484935,4.5245555,4.5710895,4.4955705,4.491316,4.546754,4.509953,4.455402,4.5074805,4.528543,4.495641,4.505655,4.5070245,4.5080675,4.5717585
LOC148709,4.586285,4.524169,4.533661,4.530068,4.43894,4.538735,4.617935,4.646483,4.496857,4.493661,4.527894,4.501679,4.451268,4.526991,4.511194,4.563375,4.485935,4.746676,4.470671,4.486434,4.494254,4.444087,4.615706,4.521113,4.519207,4.639653,4.420704,4.473132,4.470115,4.505116,4.569878,4.526189,4.572638,4.486849,4.602291,4.476621,4.646742,4.606612,4.498575,4.500815,4.526051,4.481842,4.450856,4.529835,4.511014,4.430617,4.478243,4.509113
RTKN,6.04802375,5.77470375,5.67900875,5.71460325,5.6897055,5.75452925,5.7606475,5.61796725,5.56865725,5.486167,5.698175,5.511529,5.6000455,5.5560415,5.527879,5.806686,5.605048,5.89829975,5.9081075,5.55737025,5.73648975,5.69588775,5.87294675,5.88834725,5.67555775,5.53986125,5.764185,5.6207885,5.57075575,5.8309645,5.6798725,5.77635475,5.46747825,5.6175715,5.7865495,5.73751325,5.48278825,5.81398875,5.656533,5.75538175,5.74156125,5.68748725,5.78362675,5.83355175,5.659474,5.4174965,5.66399475,5.54209125
PLXNA2,6.297599,5.1926975,5.152313,5.3289375,5.014528,5.238947,5.173487,5.217589,4.9788325,4.739686,4.995989,5.0502485,5.193163,5.119044,5.271801,5.8748825,5.0132665,5.8547955,5.27709,5.061625,5.0851395,4.8933945,5.0527065,4.989743,5.1287575,5.3184025,5.687455,5.505775,4.8145615,5.0935785,5.680558,5.730801,4.8564565,5.1306285,4.993852,5.038899,5.3176355,5.0255275,5.342393,5.0922105,5.0203705,4.9819375,5.1407755,5.225664,5.286639,4.994263,4.9503345,5.4560315
MYC,7.8918985,8.146105,8.3002745,8.8298675,8.6107855,8.367851,9.1415845,8.7061915,8.4576825,8.567649,8.726418,8.1487045,8.5995245,8.0968845,8.452095,9.141899,8.5286025,8.4809695,8.431579,8.0807945,8.9108325,8.5374075,8.440507,9.0196995,8.892324,8.632662,8.8453085,9.1239095,8.209447,8.6375705,8.897718,8.1171845,8.413269,8.8294595,8.861761,9.0718005,8.547161,8.2475615,8.618277,8.232487,8.9797055,8.607723,9.313403,9.462432,8.832898,8.4439205,8.5117725,8.617631
CREG1,9.973586,11.868545,11.826007,11.488231,11.86417,11.415858,11.13072,11.43619,11.473877,11.02569,11.710938,10.847008,11.668315,11.219954,11.000483,11.008939,12.140541,10.584328,11.047338,11.701968,11.069429,11.431467,11.670879,11.577034,10.557134,10.522099,11.854794,10.795542,11.757252,10.80389,11.003532,10.648649,11.638253,11.36116,11.779512,11.114337,10.720183,11.158057,11.428502,11.428502,12.069202,11.174667,11.098706,10.901681,12.00037,11.043585,11.100848,10.970252
PDIA6,8.845698,9.970477,9.519271,9.961989,10.120772,10.119605,9.490073,9.662119,10.10044,9.219097,9.853223,8.830481,9.700464,9.31192,9.330466,9.344411,9.904546,8.878717,9.802432,9.948014,9.961989,9.973586,10.002105,10.300207,9.71263,9.319156,10.244346,9.864176,10.21695,9.360023,9.822816,9.786967,10.126626,10.025387,9.877769,9.423715,9.277345,10.294139,10.292748,9.866831,10.358274,9.705686,10.054369,10.160236,10.287104,9.838104,9.749366,9.449049
G2E3,5.971614,5.846196,5.318626,5.627802,5.703644,4.945317,5.52668,5.667814,6.029075,5.292572,5.466631,5.355476,5.784073,5.504286,5.61234,5.853151,5.632063,5.071446,5.48666,5.357873,5.088815,4.919904,5.637338,5.002336,5.416214,5.687381,5.494426,5.543979,5.296905,5.418449,5.694203,5.912672,5.123007,5.732913,5.393004,5.797959,5.96511,5.533071,5.376219,5.481913,5.719134,5.824254,5.429726,5.692175,5.088113,5.56979,5.56979,5.648283
MIOS,8.150031,7.551401,7.559343,7.773288,7.69795,7.419677,7.74796,7.817381,7.359454,7.625843,7.736639,7.875031,7.722336,7.494303,7.695226,7.858393,7.511552,7.864893,7.686505,7.091696,7.512112,7.674278,7.594586,7.762324,7.89268,7.981494,7.828306,7.810777,7.724753,7.888608,7.914283,8.093823,7.558689,7.774195,7.809337,7.585664,7.778499,7.662414,7.778499,7.742686,7.765063,7.592999,7.720299,7.923771,7.73338,7.791771,7.698673,7.677424
SELENBP1,7.24554,5.70445,6.835994,7.089259,6.633202,7.92434,8.115736,8.580312,6.765475,9.110374,9.439696,8.474875,8.031516,7.179781,8.832625,7.167248,6.650015,7.203824,6.402509,7.197295,8.287018,6.325374,6.577801,6.328987,8.322124,7.078559,6.723969,7.406486,5.834555,6.946464,8.565418,6.381699,11.424414,6.628122,6.001147,6.407262,6.76336,6.537375,6.701302,6.220412,6.493583,5.903188,6.550645,6.829771,6.48765,6.659991,7.351433,6.146647
C11orf63,5.6582218,5.537054,5.576838,5.4890546,5.4398046,5.4454476,5.4331236,5.3744266,5.4332038,5.2965372,5.2180944,5.5011956,5.4104702,5.4724092,5.44879,5.4626358,5.3918066,5.4114826,5.4986452,5.4744048,5.3543272,5.4969798,5.5317412,5.4151798,5.3769298,5.5731032,5.4089746,5.5701332,5.6031568,5.6136278,5.6755818,5.9572146,5.3388664,5.6534072,5.3313796,5.464735,5.5546134,5.65327,5.6665732,5.6536098,5.4203874,5.329378,5.452687,5.5788264,5.5566242,5.4566342,5.4691938,5.514083
SASS6,5.5265075,5.5690835,5.438959,5.180987,5.4857575,5.498393,5.2979695,5.456135,5.761865,5.3368695,5.5064725,5.4194385,5.405617,5.454708,4.9475535,5.369937,5.0384,5.271438,5.442419,5.112647,5.1442405,5.3178645,5.4961805,5.562332,5.178339,5.38255,5.413705,5.1096875,5.45991,5.3011065,5.480484,5.446055,5.572278,5.425063,5.4309325,5.4692115,5.1384935,5.3715845,5.223806,5.2807255,5.2485235,5.462508,5.226412,5.3179575,5.410992,5.26827,5.2326185,5.3496035
NT5DC1,5.8936225,5.89814,5.9672495,5.9340155,5.707873,5.6384205,5.9006335,5.9058015,5.569406,5.768112,5.6704655,5.9063795,5.75899,5.5780985,5.7574715,5.6212255,5.8420695,5.5725635,5.8521445,5.9794885,5.847219,5.7343125,5.867913,5.7166055,5.5914855,5.9197165,5.962303,5.7944965,5.921634,5.816413,5.865858,6.0161155,5.8364445,5.9800045,5.6918,5.880353,6.015217,5.4186955,5.8457215,5.91905,5.8313115,5.725917,5.7626955,5.9338525,5.7991375,5.9560875,5.9629065,5.796386
MRRF,7.391089,7.209741333,7.105744,7.070259667,7.008598333,7.096219333,6.983299333,7.04861,7.207124333,6.963932,6.983890333,6.947729667,7.064864667,6.917597667,6.813699,7.286451333,7.249989667,7.228997667,7.141384667,7.157698333,6.901375667,6.916852667,7.058082,7.377851667,7.213884,7.082548,7.032393333,6.901362,7.238310333,7.115441667,7.125017333,7.16043,6.949652,7.105834333,7.236327,7.033459667,6.841431333,7.108347,6.992004,7.209585333,7.138646333,7.148677333,7.216570333,7.178040667,7.267534,6.804963333,7.003607667,7.031001667
TADA2A,5.215142667,5.055638333,5.066717667,4.977517667,5.016038667,4.911257,4.862957333,4.879695,4.925459,4.838914333,4.849184333,4.871770667,4.797635333,4.803926333,4.848110333,4.777383,4.811503,4.830867667,4.925036667,4.855945,5.043295,4.941726333,4.934981,4.872676667,5.215462333,5.234469333,5.125031333,5.057281667,5.275263667,5.172393667,5.357671333,5.417251,5.003506,5.098559333,5.176084333,5.209832333,5.204955,4.895325,4.90352,4.932721,4.952654,5.047739333,5.227270333,5.145807667,5.015442667,5.142399,5.007039,5.267500667
NUCKS1,9.6072415,9.092984,8.932385,9.022344,9.0551195,8.801862,9.113785,9.120978,9.2805955,8.551057,9.1130705,8.8250105,9.1048775,9.5971225,9.1782075,9.862194,9.049747,9.5280195,9.253011,9.19257,8.9659595,9.0556975,9.059831,9.073288,9.21058,9.140333,9.1253765,8.9434485,9.215134,9.432998,9.0562625,9.274843,8.6613105,9.047495,9.300476,9.238418,9.475242,9.1235965,9.1961595,9.316362,9.2797225,8.9197545,8.7211655,8.765268,8.682366,8.7677515,8.760607,9.2731215
ZNF419,8.374395,7.305603,7.26731,7.270623,6.968543,7.313778,7.621279,7.101119,7.48586,7.351433,7.181604,7.324178,7.39891,7.264654,7.07233,7.816128,7.209613,6.793707,6.985459,7.221483,7.131596,7.048869,7.407946,7.173007,7.227893,6.999151,7.297009,7.216399,7.337284,7.325687,7.692054,8.171707,6.819456,7.290553,7.346991,7.246361,7.255822,7.471876,7.514514,7.406893,6.941313,7.389055,7.070934,7.20063,7.26023,7.02108,7.257561,7.007748
MRPS15,9.800225,9.912103,9.829349,9.909068,9.843256,9.759596,9.49128,9.501716,10.048685,9.330466,9.628984,9.469717,9.793874,9.835931,9.617254,10.163345,10.06555,10.053838,9.944483,9.961989,9.819407,9.626355,9.836474,9.793579,9.774021,9.841828,10.208341,9.929643,10.096104,9.673651,9.905045,10.158228,9.430273,9.961437,10.027787,9.329721,9.952653,9.887966,10.139157,10.322531,9.810762,10.111554,9.906765,9.657805,9.906232,9.511081,9.570488,9.654926
RAET1E,4.562463,4.589201,4.612319,4.644,4.567675,4.5807465,4.6953685,4.5261305,4.6115455,4.646903,4.6322155,4.6167765,4.5554465,4.6174305,4.5331535,4.630446,4.733945,4.5901455,4.6380065,4.575487,4.616839,4.543723,4.5785565,4.577299,4.548375,4.568516,4.5743465,4.559785,4.6476435,4.630877,4.5834645,4.653962,4.516484,4.63801,4.6927445,4.608637,4.7461165,4.57062,4.703748,4.5487875,4.604248,4.629572,4.6009635,4.573402,4.6340615,4.6942465,4.590167,4.517442
LIG4,4.950246667,4.946153333,4.904745667,4.985929667,5.042072667,4.93435,4.840352667,4.887399,4.870087333,4.996417333,5.058306333,4.971475,4.856411,4.873389,4.793807,4.841939,5.007589667,4.859583333,4.912677667,5.004201333,4.889788,4.860822333,4.976845333,5.06106,5.039348333,4.986629333,4.954103,4.782793667,5.093646,4.985568667,4.977153333,5.096905333,5.076937333,5.090301333,5.046716667,4.911776333,5.088493333,4.828968,4.888697667,4.87298,5.059771,5.031844667,4.987807667,4.947169333,4.977827333,4.8553,4.848868667,5.13743
SYTL5,5.035214,4.780861,4.792526,4.651335,4.926825,4.652501,4.930885,4.682175,4.881534,4.661891,5.171944,4.82806,4.608172,4.60987,4.674527,4.69403,4.613645,4.701622,4.971249,4.614518,4.881607,4.712343,4.704848,5.388737,4.612821,4.999793,4.914898,4.689706,4.84783,4.746778,4.814724,4.699189,4.582183,4.704503,4.819755,5.019374,4.669056,4.571574,4.770028,4.729436,4.626737,5.04269,4.844071,4.736119,4.781245,4.721702,4.93594,4.736119
GLRX2,5.554790667,6.676669667,6.279670667,6.515300333,6.319576333,6.143599333,5.950309333,6.058739,6.507819,6.037501667,6.313490667,5.669134333,6.093189,6.227332,5.870157,6.141119667,6.636627333,6.633713,6.280519333,6.666146,6.220956,6.172842333,6.368930333,6.369187,6.592163667,6.355746667,6.596517,6.306142667,6.968191667,6.388198,6.161243,6.129611333,6.421707,6.504794667,6.669283333,5.916598333,6.339023,6.421561,6.534735333,6.596432,6.357754,6.517475667,6.474226,6.195507333,6.570696333,6.152474667,6.083581667,6.356949333
