NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT		29	0.5867973	1.4811001	0.0464716	0.13770783	1.0	1811	tags=14%, list=9%, signal=15%	
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION	GOBP_REGULATION_OF_INTEGRIN_ACTIVATION		17	0.6449923	1.4809219	0.04519774	0.13772117	1.0	1906	tags=41%, list=10%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		31	0.56317765	1.4800527	0.042105265	0.13854524	1.0	3994	tags=52%, list=21%, signal=65%	
GOBP_B_CELL_HOMEOSTASIS	GOBP_B_CELL_HOMEOSTASIS		32	0.56115454	1.4793568	0.05154639	0.13916391	1.0	3178	tags=41%, list=16%, signal=48%	
GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS	GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS		15	0.6591859	1.4791737	0.06321839	0.1391852	1.0	1940	tags=33%, list=10%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		24	0.6052624	1.4788336	0.04681648	0.13934205	1.0	3599	tags=50%, list=19%, signal=61%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		99	0.4737556	1.4786065	0.019847328	0.13940865	1.0	2382	tags=27%, list=12%, signal=31%	
GOCC_ACTIN_BASED_CELL_PROJECTION	GOCC_ACTIN_BASED_CELL_PROJECTION		214	0.43011254	1.4785681	0.002739726	0.13925737	1.0	3030	tags=28%, list=16%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		28	0.57451075	1.478493	0.02862254	0.13914496	1.0	2031	tags=32%, list=10%, signal=36%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		281	0.41662896	1.4781958	0.0013227513	0.13926373	1.0	2206	tags=27%, list=11%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		440	0.4024516	1.4777943	0.0	0.13952431	1.0	2802	tags=25%, list=14%, signal=28%	
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	GOCC_PHAGOCYTIC_VESICLE_MEMBRANE		78	0.48718002	1.4777738	0.02177294	0.1393425	1.0	2057	tags=27%, list=11%, signal=30%	
GOBP_HEMOGLOBIN_METABOLIC_PROCESS	GOBP_HEMOGLOBIN_METABOLIC_PROCESS		18	0.64598554	1.4772327	0.05451128	0.13975559	1.0	3087	tags=44%, list=16%, signal=53%	
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	GOBP_MONOCARBOXYLIC_ACID_TRANSPORT		177	0.43457562	1.476594	0.008645534	0.14029917	1.0	2370	tags=19%, list=12%, signal=22%	
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION		31	0.58100796	1.4765043	0.0433213	0.14020137	1.0	965	tags=19%, list=5%, signal=20%	
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		44	0.5380155	1.4761624	0.043706294	0.14038968	1.0	2025	tags=23%, list=10%, signal=25%	
GOBP_RESPONSE_TO_KETONE	GOBP_RESPONSE_TO_KETONE		215	0.43069318	1.4754142	0.0013404826	0.14105675	1.0	2208	tags=20%, list=11%, signal=23%	
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		140	0.45393562	1.4752246	0.0056899004	0.14109339	1.0	2224	tags=24%, list=11%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		34	0.54744625	1.4751908	0.054577466	0.1409462	1.0	2387	tags=18%, list=12%, signal=20%	
GOBP_VACUOLAR_LOCALIZATION	GOBP_VACUOLAR_LOCALIZATION		81	0.48509	1.4744587	0.020344287	0.14155799	1.0	1472	tags=26%, list=8%, signal=28%	
GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY		15	0.6579767	1.474354	0.06554307	0.1414863	1.0	743	tags=20%, list=4%, signal=21%	
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS		32	0.56817794	1.4740567	0.043875687	0.14160131	1.0	2796	tags=53%, list=14%, signal=62%	
GOBP_MYOTUBE_CELL_DEVELOPMENT	GOBP_MYOTUBE_CELL_DEVELOPMENT		39	0.54160786	1.4735672	0.04280822	0.14191811	1.0	3699	tags=36%, list=19%, signal=44%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		49	0.52432793	1.4732988	0.042158514	0.14202696	1.0	4778	tags=55%, list=25%, signal=73%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		145	0.4476274	1.4731251	0.017021276	0.14203541	1.0	3779	tags=41%, list=19%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		38	0.54560333	1.4727237	0.051785715	0.14226566	1.0	2621	tags=34%, list=13%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		37	0.55626845	1.4724072	0.044014085	0.1424329	1.0	1423	tags=27%, list=7%, signal=29%	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE		41	0.53822756	1.4715182	0.047457628	0.14323865	1.0	2796	tags=41%, list=14%, signal=48%	
GOBP_APOPTOTIC_DNA_FRAGMENTATION	GOBP_APOPTOTIC_DNA_FRAGMENTATION		15	0.67287856	1.4710238	0.062378168	0.14363074	1.0	1983	tags=33%, list=10%, signal=37%	
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		25	0.5951005	1.4706126	0.0685413	0.14389887	1.0	2462	tags=24%, list=13%, signal=27%	
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	GOBP_REGULATION_OF_RESPONSE_TO_FOOD		16	0.65053844	1.470436	0.062264152	0.14391135	1.0	2435	tags=38%, list=13%, signal=43%	
GOBP_RESPONSE_TO_INTERLEUKIN_6	GOBP_RESPONSE_TO_INTERLEUKIN_6		34	0.5609678	1.4701394	0.04865772	0.14403832	1.0	1955	tags=29%, list=10%, signal=33%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		318	0.41116175	1.4700383	0.0013175231	0.14393938	1.0	2458	tags=27%, list=13%, signal=30%	
GOMF_METALLOAMINOPEPTIDASE_ACTIVITY	GOMF_METALLOAMINOPEPTIDASE_ACTIVITY		24	0.5919011	1.4697028	0.04945055	0.14416498	1.0	2798	tags=29%, list=14%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		75	0.48653278	1.4675629	0.012718601	0.14633888	1.0	951	tags=13%, list=5%, signal=14%	
GOBP_EPITHELIAL_CELL_MORPHOGENESIS	GOBP_EPITHELIAL_CELL_MORPHOGENESIS		33	0.56031334	1.4665502	0.04778761	0.14735986	1.0	2784	tags=58%, list=14%, signal=67%	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		68	0.48219258	1.4656918	0.033333335	0.14823787	1.0	2285	tags=28%, list=12%, signal=32%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		113	0.4581814	1.4652976	0.015243903	0.14847535	1.0	2833	tags=35%, list=15%, signal=40%	
GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT	GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT		23	0.59330726	1.4645941	0.047984645	0.14907613	1.0	2625	tags=39%, list=14%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		22	0.6025523	1.4639828	0.069518715	0.14958309	1.0	2001	tags=41%, list=10%, signal=46%	
GOBP_GLIOGENESIS	GOBP_GLIOGENESIS		329	0.40839845	1.4633917	0.0	0.15008716	1.0	2729	tags=23%, list=14%, signal=26%	
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION		227	0.42194235	1.4623635	0.011019284	0.15116775	1.0	2904	tags=27%, list=15%, signal=32%	
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	GOBP_EPIDERMAL_CELL_DIFFERENTIATION		229	0.42100576	1.4622315	0.004010695	0.15114054	1.0	2008	tags=17%, list=10%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		117	0.45196164	1.461371	0.010447761	0.15191358	1.0	2955	tags=29%, list=15%, signal=34%	
GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION		88	0.47237754	1.4603952	0.01529052	0.15286165	1.0	3779	tags=43%, list=19%, signal=53%	
GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY	GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY		21	0.6118081	1.4600786	0.068265684	0.1530419	1.0	546	tags=14%, list=3%, signal=15%	
GOBP_OLIGOPEPTIDE_TRANSPORT	GOBP_OLIGOPEPTIDE_TRANSPORT		17	0.63464594	1.4593881	0.06666667	0.15369073	1.0	2254	tags=41%, list=12%, signal=47%	
