NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION		83	-0.29848295	-1.0097284	0.45132744	0.75346667	1.0	1021	tags=10%, list=5%, signal=10%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		29	-0.3709003	-1.0094256	0.44666666	0.7537959	1.0	1556	tags=21%, list=8%, signal=22%	
GOMF_MECHANOSENSITIVE_MONOATOMIC_ION_CHANNEL_ACTIVITY	GOMF_MECHANOSENSITIVE_MONOATOMIC_ION_CHANNEL_ACTIVITY		16	-0.42386952	-1.0094168	0.46753246	0.75318986	1.0	1907	tags=25%, list=10%, signal=28%	
GOBP_PEPTIDYL_LYSINE_ACETYLATION	GOBP_PEPTIDYL_LYSINE_ACETYLATION		22	-0.38989308	-1.009232	0.44130436	0.7531519	1.0	5107	tags=45%, list=26%, signal=62%	
GOBP_UTERUS_DEVELOPMENT	GOBP_UTERUS_DEVELOPMENT		24	-0.37853947	-1.0089055	0.46376812	0.7535623	1.0	257	tags=13%, list=1%, signal=13%	
GOBP_LYSOSOMAL_TRANSPORT	GOBP_LYSOSOMAL_TRANSPORT		131	-0.27663898	-1.0088603	0.4205298	0.75306535	1.0	4314	tags=27%, list=22%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		28	-0.36986238	-1.0086535	0.4318182	0.7530622	1.0	1494	tags=21%, list=8%, signal=23%	
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		23	-0.38662654	-1.0085034	0.4282655	0.75291246	1.0	1071	tags=13%, list=6%, signal=14%	
GOBP_RNA_DECAPPING	GOBP_RNA_DECAPPING		18	-0.39609724	-1.0081891	0.43196544	0.75326145	1.0	4107	tags=39%, list=21%, signal=49%	
GOBP_C4_DICARBOXYLATE_TRANSPORT	GOBP_C4_DICARBOXYLATE_TRANSPORT		28	-0.36474055	-1.0080254	0.44622424	0.75316167	1.0	2178	tags=32%, list=11%, signal=36%	
GOCC_PRC1_COMPLEX	GOCC_PRC1_COMPLEX		18	-0.4100002	-1.0079691	0.4327731	0.75271666	1.0	6183	tags=44%, list=32%, signal=65%	
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT		16	-0.42231306	-1.0078696	0.44397464	0.75242007	1.0	2795	tags=38%, list=14%, signal=44%	
GOMF_N_ACETYLTRANSFERASE_ACTIVITY	GOMF_N_ACETYLTRANSFERASE_ACTIVITY		66	-0.31120518	-1.0075823	0.43222508	0.7526959	1.0	6133	tags=39%, list=32%, signal=57%	
GOBP_GLUTAMATE_METABOLIC_PROCESS	GOBP_GLUTAMATE_METABOLIC_PROCESS		33	-0.35284507	-1.0074414	0.44691357	0.75251776	1.0	2880	tags=27%, list=15%, signal=32%	
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS		460	-0.24110043	-1.0069523	0.4076087	0.7533852	1.0	5218	tags=33%, list=27%, signal=44%	
