NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CELL_MATRIX_ADHESION	GOBP_CELL_MATRIX_ADHESION		229	0.39354664	1.444551	0.0015197569	0.2222392	1.0	2413	tags=28%, list=12%, signal=31%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS		53	0.47091722	1.4438667	0.036395147	0.22292876	1.0	2187	tags=23%, list=11%, signal=25%	
GOCC_RIBBON_SYNAPSE	GOCC_RIBBON_SYNAPSE		15	0.6181949	1.4427216	0.08566108	0.22446826	1.0	2176	tags=33%, list=11%, signal=38%	
GOBP_COGNITION	GOBP_COGNITION		305	0.3796485	1.4419068	0.001447178	0.22539136	1.0	2231	tags=18%, list=11%, signal=20%	
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT		30	0.53137636	1.4415164	0.06620209	0.22561769	1.0	339	tags=13%, list=2%, signal=14%	
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION		186	0.40128973	1.4410883	0.007633588	0.22590587	1.0	2513	tags=22%, list=13%, signal=25%	
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS	GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS		35	0.504632	1.4409306	0.05087719	0.22570442	1.0	3447	tags=29%, list=18%, signal=35%	
GOMF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GOMF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY		26	0.5507723	1.4407644	0.049295776	0.22555102	1.0	3660	tags=38%, list=19%, signal=47%	
GOBP_PLASMA_MEMBRANE_FUSION	GOBP_PLASMA_MEMBRANE_FUSION		25	0.5543799	1.440714	0.05244123	0.22518042	1.0	2560	tags=20%, list=13%, signal=23%	
GOCC_MYOFILAMENT	GOCC_MYOFILAMENT		25	0.55749005	1.4397238	0.058490567	0.22642279	1.0	1340	tags=32%, list=7%, signal=34%	
