symbol,GSM1480091,GSM1480092,GSM1480093,GSM1480094,GSM1480095,GSM1480096,GSM1480097,GSM1480098,GSM1480099,GSM1480100,GSM1480101,GSM1480102,GSM1480103,GSM1480104,GSM1480105,GSM1480106,GSM1480107,GSM1480108,GSM1480109,GSM1480110,GSM1480111,GSM1480112,GSM1480113,GSM1480114,GSM1480115,GSM1480116,GSM1480117,GSM1480118,GSM1480119,GSM1480120,GSM1480121,GSM1480122,GSM1480123,GSM1480124,GSM1480125,GSM1480126,GSM1480127,GSM1480157,GSM1480158,GSM1480159,GSM1480160,GSM1480161,GSM1480128,GSM1480129,GSM1480130,GSM1480131,GSM1480132,GSM1480133,GSM1480134,GSM1480135,GSM1480136,GSM1480137,GSM1480138,GSM1480139,GSM1480140,GSM1480141,GSM1480142,GSM1480143,GSM1480144,GSM1480145,GSM1480146,GSM1480147,GSM1480148,GSM1480149,GSM1480150,GSM1480151,GSM1480152,GSM1480153,GSM1480154,GSM1480155,GSM1480156,GSM1480162,GSM1480163,GSM1480164,GSM1480165,GSM1480166,GSM1480167
NOC2LP2,4.626384,5.0728905,5.170877,4.9508015,4.805002,4.863006,5.1512515,4.8439835,4.733746,5.1644805,5.0057455,4.939194,4.869289,5.316571,5.2555925,4.802765,4.9670785,4.573049,5.1410495,4.8422945,4.789836,4.5537545,4.79934,4.937944,4.831562,4.79246,4.7720985,5.0880145,4.6075295,5.0400485,4.9325335,4.6855,4.7062835,5.258551,4.9607825,5.0968625,4.742804,4.704639,5.001581,5.137677,4.7772305,4.820718,4.704742,4.8128785,4.9342185,4.8778715,4.6825605,4.652496,4.848537,5.167957,4.6501395,5.006994,4.783227,5.3537645,4.780883,4.717036,4.9162485,4.727258,5.174456,4.8724845,4.9407855,4.8787935,4.845464,5.178666,4.690271,4.6260235,4.972847,4.940754,4.83602,4.996137,4.796757,4.60595,4.543531,4.9231405,4.8819405,5.267492,4.841676
ITGA11,5.574412,6.182182,5.934894,5.06861,5.574672,5.153391,5.371951,6.088131,5.692549,5.206545,6.207355,5.352854,5.464233,5.235481,5.52783,4.894031,5.622311,4.983429,5.177333,5.550483,5.747329,5.99363,5.963102,5.730231,5.061515,5.939931,5.987715,5.513766,5.982138,5.449203,4.987911,5.231136,5.387111,5.742021,5.434448,4.744108,5.719004,5.677321,6.090267,4.934644,5.950534,5.993193,6.28053,6.28557,4.789228,5.174561,4.935833,4.854417,4.77172,5.185776,5.391634,5.481406,5.814509,5.982344,5.743266,7.371659,4.882395,6.289923,6.834915,5.206062,5.412081,5.038962,4.891691,6.368444,5.470903,6.210309,5.560807,5.115381,6.023223,4.917824,5.382854,4.993437,7.645942,5.064685,6.053621,5.191421,5.498758
TICAM2,7.746831,7.883189,8.015045,7.638505,7.825573,7.936109,7.668147,7.664494,7.975203,8.019503,7.517734,7.652853,7.56174,7.906155,8.098657,7.595074,7.059215,7.939192,7.716571,8.209642,7.78946,8.122619,7.926649,7.660194,7.287825,7.524405,7.220896,7.795587,8.041957,7.987864,7.942433,7.704414,6.843202,7.727176,7.980057,8.334583,7.98844,7.772709,7.894876,7.578658,7.518337,7.723901,8.124798,8.068219,7.898115,7.826687,7.374202,8.873258,7.787935,7.404499,7.547163,7.486977,7.134969,7.631964,7.690949,7.867289,7.370544,7.171175,7.416788,7.709194,8.371996,7.362341,7.303696,7.690042,7.552543,7.610448,7.650206,7.343827,7.786977,7.753324,7.878619,7.790916,7.517325,7.790916,7.607425,7.463846,7.467556
SERTAD2,8.54402,9.460108,9.508427,9.617388,9.451761,9.848486,9.076381,9.045546,9.117551,9.248651,8.951488,8.995669,8.993956,9.138969,8.585796,9.58145,9.360285,9.755863,9.12718,9.098049,9.013045,9.568565,9.026922,9.057808,9.541463,9.769161,9.515362,9.44332,8.775064,9.250553,8.919072,9.212573,10.33117,9.757128,8.96675,8.954029,9.277441,9.297374,9.522026,9.802938,9.327164,8.960652,9.48298,9.429072,10.177065,10.389458,9.543659,9.00973,9.083755,9.237675,9.700108,9.5096,10.320343,8.877495,9.323363,9.3321,9.311384,9.5466,9.176391,10.259075,8.861235,9.696428,8.984381,9.553322,8.979426,9.931424,9.128724,8.949387,9.497382,8.990737,9.173811,9.72934,9.030321,9.090595,9.29445,9.289045,9.553322
SPP1,11.3637625,12.8002715,13.502767,12.9401865,12.3250585,13.832018,12.931928,13.175199,13.690647,12.4675865,14.1487215,11.335101,12.256584,13.582498,12.9037235,11.7144765,11.373639,11.1532515,12.644767,13.655536,12.0509015,12.5164065,12.998478,12.8659615,12.8286495,12.688046,11.414637,12.0865095,13.340862,13.383537,12.508085,12.8489475,13.0621265,13.3101105,12.7007305,12.214782,13.0253535,12.9179145,14.4593045,13.087259,13.9556195,11.414713,12.228352,10.604965,10.839943,11.768717,10.896345,12.8527295,11.5315515,11.991117,12.4747915,13.0785715,12.224909,12.2083475,12.768947,11.80294,11.0361125,13.14936,12.711824,12.033652,9.9835375,13.226299,10.481774,9.757599,11.786966,13.40635,12.7477315,13.787258,12.4018595,11.9074025,13.2608745,14.3766125,9.9311625,13.2666525,12.677361,12.7898765,13.481749
HBE1,4.485377,4.49469,7.242406,6.631198,4.694197,4.45046,4.592914,4.529091,4.720824,5.445416,4.400376,4.5807,4.380433,4.527536,4.49413,8.091259,6.857252,8.734977,5.128582,4.467876,4.798002,8.034194,4.621217,4.38552,6.593075,4.805652,5.882708,5.087841,4.558825,4.993169,4.62335,4.692221,4.546899,6.425,4.632416,4.504566,6.059646,4.744237,4.599097,5.51952,4.518826,4.476771,4.557963,5.943456,8.914936,4.537204,10.478282,7.08315,4.79881,4.740216,8.453163,7.482463,4.835194,4.523928,6.369269,4.616118,6.089582,4.546337,4.434144,10.714667,4.44803,4.498459,4.544245,7.546402,4.498445,6.566026,4.500285,4.493544,6.559075,5.596971,4.769109,4.56486,4.764529,4.4387,4.418866,4.621811,4.610648
PCBD2,5.046278,5.1444295,5.084744,4.9380395,5.1859875,5.163995,5.4841875,5.4629845,5.298592,5.1176005,5.5450225,5.2382055,5.1947955,5.4330025,5.1227965,5.420419,5.00571,5.098265,5.130118,5.4644835,5.422124,4.8475315,5.276431,5.488057,4.8946755,5.409621,5.0129185,5.090783,5.1903105,5.223356,5.457157,5.5035965,5.2604455,4.76185,5.4128745,5.304592,5.2022125,5.1946275,4.9159875,5.519917,5.117925,5.5008175,5.3789365,5.1202755,5.8567695,4.780762,5.3176955,5.5643165,5.195998,5.0774095,5.0510015,5.138728,4.785628,5.4967965,5.0071205,5.064103,5.4411565,4.838131,4.7181635,5.1172125,5.1801745,5.2608415,5.039049,5.2492545,5.199725,5.0564715,5.3684175,5.086654,5.0435965,5.7056255,5.3208525,5.052423,5.3043995,5.518816,5.15715,5.2988395,5.2452865
ZBED2,4.913479,4.602841,4.49723,4.887327,5.377693,6.532472,4.774454,5.01608,4.707295,5.711972,4.952407,5.150579,6.283485,5.269228,4.918597,4.51479,5.856706,4.590159,4.792696,5.045647,4.713031,4.425311,4.456004,5.161199,4.616118,4.900167,5.700249,4.502535,4.654554,4.688175,4.547041,6.186009,4.505788,4.685362,4.888859,4.749538,4.489739,4.571145,4.827669,4.520577,4.796162,5.641677,4.556811,4.752406,4.981548,4.644649,4.519806,4.661986,4.664805,7.589112,4.592772,4.538954,4.510851,4.606616,4.627175,5.054822,6.622653,6.302157,4.892714,4.6573,5.887178,4.691799,5.706102,4.728916,4.711663,4.493968,6.018478,4.618969,4.501437,6.390669,5.171537,5.081502,5.328767,4.50273,4.58894,4.868738,4.538193
USP21,5.673744667,5.882169667,5.783969667,5.648935,5.553246333,5.758786,5.778332667,5.831716667,5.784234,5.60163,5.714196,5.698758667,5.922579333,5.542391,5.679713,5.621054667,5.867681333,5.780542333,5.966935,5.680430667,5.819234333,5.586779,6.179490667,5.800074333,5.782198667,6.178524,6.239602667,5.674906,5.573458333,6.217172667,5.654206667,5.629079667,6.354440333,5.769093,5.838502333,5.762786333,5.689584667,5.852014,5.660976,5.595294333,5.961393,6.256248,5.693920667,5.722111333,5.960068,6.433821667,5.584022333,5.699132333,5.666531333,5.747525,5.447817,5.748776667,6.315858333,5.77916,5.622238667,6.056957,5.709595667,6.316373667,5.809563667,5.836215333,5.716797333,5.591679,5.673121,6.393814,5.972601333,5.851557667,5.636511333,5.95312,5.746489333,5.970143667,5.669817333,5.566542,5.977471333,6.054474333,5.969948,6.005508333,6.015768
RHD,4.576324,4.626811,5.013723,4.468876,4.442968,4.451438,4.512038,4.501608,4.426958,4.483348,4.742402,4.690955,4.688132,4.406847,4.457529,4.907965,4.640146,5.539447,4.526433,4.498268,4.533482,5.012592,4.613397,4.452198,4.939221,4.552175,4.646243,4.532096,4.510547,4.760905,4.543453,4.762553,4.699445,4.903418,4.633931,4.506219,4.657207,4.537954,4.740365,4.706888,4.663862,4.570096,4.537157,4.764702,5.365255,4.517852,7.001404,4.529753,4.490231,4.47709,4.880472,4.53585,4.563604,4.544529,4.58965,4.491085,4.54483,4.547595,4.398938,8.697353,4.484446,4.469276,4.492589,4.655854,4.630945,4.737271,4.497598,4.521251,4.599124,4.690162,4.688942,4.580622,4.48606,4.620283,4.502133,4.516924,4.512124
AUP1,6.750344,6.4147945,6.601952,5.98324,6.5100315,6.7241205,6.629116,6.544675,6.658319,6.2994775,6.805619,6.63567,6.376106,6.6400465,6.4657475,6.5793935,6.5991965,6.6583755,6.599582,6.538337,6.385294,6.5889365,6.6051655,6.288113,6.095151,6.272764,6.6579905,6.6478405,6.2802735,6.5645685,6.5261975,6.2871235,6.6310075,6.11347,6.663892,6.4964625,6.399143,6.493658,6.3314185,6.414684,6.544063,6.6769565,6.39155,6.2715815,6.363864,6.715913,6.351269,6.653791,6.5444245,6.4810495,6.8241135,6.747046,6.6769425,6.9765025,6.2906215,6.212159,6.381113,6.423867,6.620322,6.521723,6.4307305,6.4327565,6.536565,6.3801655,6.75602,6.625723,6.394282,6.528993,6.5604715,6.3216715,6.3764045,6.6243195,6.491137,6.45846,6.6925365,6.4494905,6.7590375
MFN2,8.83247,8.953317,8.211287,8.089616,7.647747,8.451844,8.141605,8.331125,8.229249,8.277622,7.785946,8.516705,7.745156,8.267412,8.454173,8.520268,8.304118,8.818353,7.879884,8.357203,8.333032,8.265428,9.017121,8.484887,9.031861,7.964958,8.685362,7.992043,7.867642,8.367411,8.187184,8.022633,7.787604,7.962346,8.500062,9.232844,8.185087,8.464805,7.696758,8.00262,7.925274,8.274031,8.570555,9.025241,8.519891,8.54402,9.794962,8.655667,8.729898,7.493506,9.047435,8.134472,8.218853,8.734507,8.599311,8.39376,7.690949,7.821317,8.611388,8.149542,7.328015,8.519656,8.447853,7.561953,8.427739,8.354841,7.974648,9.15932,8.459069,8.135741,8.512906,7.68858,7.841361,8.567689,8.446234,8.454408,8.703773
LILRA6,5.038911,5.257437,5.8064145,6.13394975,5.3833725,5.38816325,5.56043375,5.73093775,5.75891825,6.0977405,5.42736775,5.78429,5.18925675,5.5840735,5.1973935,6.136389,6.17140175,7.03125175,5.59688875,6.08798375,5.7736775,6.27380475,5.74344175,5.512529,6.01175775,5.777118,6.262589,5.92707375,5.84321325,6.32580875,5.799652,5.6096695,5.312113,6.07069025,5.86003125,5.4389455,5.678275,5.11106925,5.64149275,5.966816,5.74524775,5.4098215,4.85079525,6.11099275,6.34826225,5.36590175,7.27033375,5.52070625,5.816606,5.42241375,6.1723545,6.1156275,4.907165,5.503595,5.73702675,5.5979335,5.763685,5.5757905,5.0209725,6.410232,5.85036975,5.33667875,6.11251175,5.80222575,5.81731275,6.28493925,5.8268495,5.5264795,5.58919575,5.307964,5.66991275,5.56684475,5.34715025,5.61843475,5.3170945,5.3135585,5.4603725
BRD9,7.084,7.1998105,7.02226,7.107402,7.0970285,7.0160195,7.191416,7.0762275,6.959727,6.9097965,6.971585,7.180445,7.1857935,7.152129,7.227433,7.0691875,7.01686,6.7444805,6.888728,7.0230815,7.0588995,6.846029,6.9388135,6.878357,6.9268905,6.7814205,6.837302,7.0744275,7.027491,6.9702285,7.086323,6.915611,6.8646915,6.7183175,6.9814775,7.1833,6.962213,6.8579875,7.095935,7.1056095,6.878663,7.01246,6.8371315,6.897223,6.7556655,6.7536505,6.5389835,6.9488485,7.165091,6.8459255,6.6475585,6.9125325,6.8546845,6.923665,6.840418,6.899581,6.9693375,6.9906345,6.8665255,6.7939185,7.0987035,6.8103465,6.9597635,7.1527915,7.1387105,6.951807,7.0644105,7.0894555,6.8869525,6.970215,6.8704995,6.9362795,6.8790115,6.9657035,6.9373585,7.03065,6.786416
DERL3,4.73529,5.3389205,4.974086,4.8026315,4.996545,5.0450235,5.00417,5.0197545,4.8402795,4.789995,5.093287,4.919158,5.0764355,5.1279265,5.152615,5.582795,5.2505415,4.9352495,5.2783465,5.1177545,4.994772,5.0219555,4.8076805,5.105145,4.997806,5.1206395,4.992673,5.6019815,4.8542335,4.9866325,5.112699,4.890523,5.745217,5.2245875,4.9746825,5.3561505,5.153314,4.9183545,4.80646,4.8605455,5.3492465,5.0085525,5.002266,5.055212,5.1719035,6.628962,4.9954015,5.271839,5.168444,5.076515,5.2271265,4.8205545,5.1252255,5.014469,5.2430085,4.932275,4.8412455,5.033733,4.9621675,5.5379525,4.9305115,4.877532,5.1199635,4.924373,4.951731,5.0834335,4.9509625,5.273533,4.97314,4.984033,5.1340215,5.066912,5.1346035,4.9339555,4.974562,4.8637335,5.1421105
SELM,11.463776,11.363325,11.47061,10.807806,11.052259,11.640504,10.996755,10.500808,11.405505,9.927008,10.951349,11.460131,11.066723,10.794879,10.252446,9.42462,9.726275,7.809969,11.090362,11.096035,10.818059,10.184109,10.6538,10.792708,10.544191,10.228447,9.297952,10.651575,10.983567,10.22233,11.553804,10.664976,9.066096,10.371267,11.555733,11.235215,11.148994,11.595,11.09549,10.620095,11.818347,11.879744,11.078531,10.05942,9.252097,9.055667,8.131074,11.841152,11.232353,10.800588,10.797257,10.483608,11.020579,11.490068,11.382908,10.743598,10.714667,10.777426,11.132123,8.322881,10.593128,10.732989,11.271681,10.70153,11.360109,10.516637,11.045376,11.086656,10.924414,11.045376,11.553804,10.830989,11.121799,11.575543,11.659552,11.518989,11.447263
CTRB2,4.938367,4.83108,4.6333905,4.9465885,4.8362275,4.929745,4.6350365,4.6437615,4.697552,4.853926,4.6224265,4.7175885,4.762709,4.7100995,5.013326,4.699515,4.529998,5.4362435,4.8882065,4.7030115,4.629281,4.634374,4.801997,4.8472375,5.1704225,5.043266,4.794824,4.736536,4.9175155,4.746318,4.6797955,4.742231,4.666222,4.8095695,4.7253875,4.841295,4.706063,4.7063195,4.706528,4.9405685,5.149216,4.937987,4.7127805,4.753991,4.652705,5.277458,4.6998405,4.5809415,4.636021,4.8195695,4.8239865,4.768721,4.9716725,4.640462,4.999285,4.856251,4.7466915,4.6505705,4.985274,4.630131,4.801102,4.66067,4.7315475,4.957551,4.793669,4.9374345,5.21867,4.7510225,4.7258835,4.7995235,4.670717,4.865577,4.994083,4.803309,4.852126,4.9375565,4.801263
DCK,6.1597305,5.803926,6.4952195,6.1578375,6.4208425,6.0908095,6.224593,6.1170195,6.358533,6.365544,6.542057,6.2309415,6.2410845,6.414436,6.524905,6.9210935,6.330552,6.5857305,6.009903,6.3440975,6.1961875,6.5289625,6.0366145,6.214323,6.5430165,6.323534,6.6301115,6.4691495,6.2812475,6.705379,6.2769325,6.3436165,6.3492465,6.5373025,6.1013575,6.2228755,6.452357,6.5597015,6.3893785,6.5098875,6.326084,6.2140645,5.9326375,6.1709545,7.197311,5.989863,6.928725,6.1829535,6.4124425,6.354631,6.506392,6.3330335,5.826919,6.2034295,6.61054,6.3363545,6.319491,6.141733,6.110143,7.2857055,6.354166,6.1000485,6.153109,5.4409915,6.7354295,6.5316315,6.1074565,6.1113885,6.147922,6.4098595,6.3476215,6.412328,5.930398,6.215546,6.3603365,6.3855595,6.138057
FOXI1,4.684279,4.6378525,4.9329485,4.8120585,4.6615575,4.5373965,4.70677,4.6896065,4.628227,4.8063275,4.6420475,4.552497,4.78337,4.7475135,4.599675,4.6387815,4.746734,4.688647,4.5924465,4.6896245,4.588099,4.795915,4.699381,4.631817,4.6379025,4.587708,4.574641,4.692178,4.638525,4.667255,4.6829825,4.678877,4.669434,4.529293,4.707771,4.749925,4.781191,4.5687165,4.836515,4.6872025,4.8757545,4.8075155,4.673955,4.654194,4.642349,4.638066,4.916857,4.737448,4.714618,4.676997,4.7242595,4.5839695,4.585475,4.671697,4.555715,4.624882,4.51745,4.6742645,4.988581,4.6257695,4.784863,4.6308635,4.674185,4.7795195,4.5657835,4.707792,4.741093,4.706775,4.6567875,4.687795,4.6280605,4.7996615,4.7495545,4.5268675,4.6782505,4.581293,4.658296
ZFPM1,7.887437,7.437445,7.570278,7.729875,7.171311,7.827269,7.121025,7.435688,7.513588,7.07764,7.328971,7.718734,7.645774,7.332183,6.162703,7.690713,7.290999,7.388206,7.44816,7.544305,7.481027,7.484196,7.49032,7.356213,7.389614,6.892269,7.507103,7.084538,7.171077,7.196119,7.196994,7.197549,6.220209,7.299504,7.31828,7.049701,7.298838,7.239744,7.702652,7.723768,8.124275,8.073375,6.826119,7.401077,7.72044,6.684105,7.425893,7.498943,7.408535,7.098843,7.832991,7.257742,6.45403,7.370176,7.172344,6.98486,7.230354,7.266725,7.708697,7.723227,7.407895,7.001543,7.405825,7.285251,7.320386,7.078299,7.126077,7.684961,6.609178,7.438088,7.310606,7.294954,7.418442,7.73684,8.041957,7.739635,7.520227
UTY,4.727342333,4.875619,4.630642333,4.872074667,4.625526333,4.622267333,4.692699333,4.722294333,4.773190333,4.624372,4.525265,4.765967667,4.622044667,4.574639667,4.694918333,4.707446333,4.789390667,4.516679333,4.587782333,4.632712333,4.617365,4.84197,4.588862,4.628989667,4.670017667,4.606274333,4.628545,4.594277,4.619869,4.526239,4.516213333,4.622090333,5.124839667,4.580277333,4.621516333,4.826636333,4.671676333,4.726628667,4.645962333,4.745009333,4.557051,4.853646667,4.684723333,4.565501667,4.625039,4.720163333,4.800015667,4.649181667,4.673245333,4.780450333,4.582277333,4.704124333,5.089771333,4.615415667,4.660402,4.705743333,4.486776667,4.713724667,4.615504667,4.657297667,4.758369,4.584506333,4.615792333,4.775645333,4.546883,4.623219333,4.718841,4.564549,4.993443,4.600315333,4.613632667,4.672181667,4.633211667,4.8342,4.637908333,4.801504333,4.723478667
GPR32,4.941638,4.779144,5.01634,5.09761,4.670696,4.928007,5.040138,5.006566,5.002748,4.950028,5.02391,4.766932,4.618711,4.946267,4.984453,4.811016,4.999091,5.077278,4.936384,4.616867,4.901736,4.642191,4.810458,4.9886,4.898714,5.528123,5.0581,4.939891,5.21637,4.998243,4.707002,4.735297,4.877338,5.016709,4.588108,5.449484,5.155244,4.886011,5.385331,5.205927,4.816152,5.149779,5.416673,4.857999,4.949905,5.73648,4.647703,5.115399,4.720756,4.923489,4.653057,5.110589,5.904265,4.938073,5.136584,5.115675,4.838188,4.689871,4.969268,4.991494,4.785317,4.69025,4.56844,5.08282,5.117569,4.622524,4.907541,4.962854,5.152425,4.814343,4.729151,5.026577,4.721638,5.056121,4.781807,4.850178,4.70806
KDM2B,5.998136,6.266139333,6.47852,6.738288333,6.184809333,6.472206,6.219903,6.362837,6.371321333,6.594045667,6.442116333,6.308905667,6.428725667,6.357725333,6.516829333,7.427476333,6.472123667,7.349412667,6.238958667,6.120000667,6.547195333,6.974061,6.400782,6.636053667,7.184713,6.627424667,6.865206,6.809601333,6.342537,6.654088333,6.291619333,6.520330667,6.371218667,6.574545,6.219573,6.309230333,6.774118333,6.147312667,6.147153333,6.480117,6.104542667,5.879289333,6.570791667,6.857077,6.820005,6.943791333,7.021918333,6.137699667,6.385831333,6.246451,7.204341333,6.392927667,6.677627,6.458807,6.359433333,6.483275333,6.135575333,6.267444667,6.295307,7.754722333,6.342651,6.35354,6.342606667,6.514247,6.384732667,6.524381,6.475737,6.394378667,6.683976,6.433356,5.945873333,6.072126333,6.133271667,5.903758,6.258896,6.332524,5.963649
ALOX5,5.1515665,5.0534935,5.034172,5.475382,5.022494,4.956815,5.1036585,4.8621685,5.1567325,5.081806,4.8190965,4.831887,4.842038,5.3588585,4.895468,5.024119,4.763131,5.63897,5.2457845,4.8080385,4.881304,5.338159,5.1299505,5.23095,4.792551,5.000857,4.980204,5.139754,4.950348,4.9563235,5.393923,4.89648,4.9202855,5.286931,4.867862,4.9851575,5.426971,4.855412,5.1361645,5.615294,5.1337135,5.191315,5.1308545,4.919356,5.6508785,5.04491,5.253603,5.3351125,5.0498515,4.9166465,5.3816635,4.913013,5.3481875,4.910852,5.0515625,4.856297,4.85578,4.931002,4.988529,5.073188,5.249608,5.5578315,4.901899,4.912644,4.9768595,5.0149225,4.913399,5.0230575,4.941086,4.9156525,5.183534,5.1032605,5.255845,5.2061,5.02839,5.223592,5.086554
MMP17,4.542558667,4.706046667,4.696909,4.630569667,4.867997,4.556418333,4.568832667,4.716330667,4.584457,4.620457333,4.630247333,4.665173667,4.624119,4.680787333,4.620681333,4.610617333,4.583089,5.086921667,4.631541333,4.549011667,4.587090667,4.56946,4.698277333,4.666923333,4.581776667,4.617022333,4.579055333,4.684194,4.631582,4.714353333,4.552243667,4.697112667,4.790213667,4.618707,4.54416,4.754574,4.665057,4.699861333,4.584399667,4.631588,4.715788333,4.596174333,4.744803,4.57941,4.641474,4.53849,4.624555333,4.742786333,4.649376333,4.670805333,4.532382,4.611637,4.5617,4.666273333,4.691089667,4.699698,4.577990333,4.611462,4.536483,4.777235667,4.538688,4.614213,4.596392,4.568180667,4.655100667,4.568595,4.871699333,4.546834667,4.645873667,4.778947333,4.664138333,4.648831667,4.556311667,4.588885333,4.533186,4.557731667,4.503784333
CYP26A1,5.02018275,5.75067975,4.82832425,4.8357165,5.67883575,5.2721195,5.30469375,5.037075,5.4655685,5.14426325,5.9962715,4.89097225,5.57777,5.06818625,4.87490375,5.04007375,4.84414325,4.9631935,5.682484,5.0011455,5.06724025,5.00407175,5.18401125,5.09739825,5.375472,6.639761,4.64241725,5.132964,5.105361,5.0198825,5.173742,4.93003025,5.1785175,5.45072075,5.14247,4.7797145,5.06836725,5.04079375,5.0813025,4.97641275,5.41836325,4.84744075,5.74939775,4.86898975,5.1899765,5.11645,5.0736505,4.671877,4.98735325,5.16842225,4.95084475,5.476661,6.518865,5.0467925,5.55664175,5.1397595,5.42879725,5.7669745,4.8334595,4.8859625,4.920741,5.97090075,4.719151,5.284311,4.83523875,5.3850055,5.3601085,5.04091875,5.86517375,5.134334,5.11044375,5.53602475,5.58788375,4.925675,5.20130975,5.20556925,5.35089475
WNT2B,5.0672455,5.427344,4.986535,5.10582,5.262517,4.856906,5.090286,5.1072525,4.9506365,4.81858,4.9192115,4.9998505,5.008413,4.9532945,5.2723805,4.831728,5.2339265,5.1621835,5.0564015,5.044057,4.856954,5.002041,4.936223,4.944394,5.132066,5.1750035,5.1095845,5.3551425,5.0339775,5.166799,4.9010475,5.3064,5.7016575,4.9543295,5.0182795,5.2733015,5.2366765,5.1151595,4.994444,5.2799225,4.9178915,5.357814,5.330635,5.06378,4.9209995,5.4672015,5.8409335,4.9213105,5.378524,5.1280485,5.32317,5.147598,4.9326665,4.951667,5.095575,5.007385,4.8554145,4.9238595,5.246885,5.1452565,5.4167935,5.088889,4.8960845,4.862484,5.046986,4.987569,4.926098,5.1220135,4.747809,5.1549375,4.908417,6.026221,6.250669,5.192469,4.978741,4.9308905,5.081837
HIST1H2BD,7.370336,7.087769333,7.811475,7.430182667,7.243851667,7.488904667,7.709296333,6.912062,7.394449,7.108842667,7.387447,7.295616333,6.618961333,6.728570333,6.591659667,6.818681333,6.873079667,7.45013,6.954672667,7.651256667,7.346594333,6.924743,7.133059667,7.40694,7.472849,7.312704667,7.080566,7.392249,7.187941667,6.972977667,7.467097333,6.708264333,7.084655,7.315679667,7.043751333,7.165449,7.018341,7.479901333,7.164335,7.249738,7.399902,7.294731,7.431391667,7.183973667,8.020810667,8.013512667,7.627771,7.437045667,7.501127333,7.183889,7.297007,6.565727333,7.132269333,7.296141333,6.571251,6.908278667,6.711397667,7.000436667,7.653663333,6.864495667,7.213001,7.334597667,7.370456,6.128941,7.318551333,7.69418,7.149250667,7.603753667,7.345953333,7.150708,6.934161,6.667007667,6.462090333,7.357372,7.298278667,7.342490333,7.550454667
GADD45G,10.336648,9.759053,10.544191,9.199799,9.513537,10.337423,9.743949,9.428757,10.372544,8.578139,9.932239,10.394766,10.260087,10.008496,8.390241,8.404278,9.052174,6.968603,8.545134,9.411535,9.686098,9.031616,10.168906,9.103846,8.668636,8.032621,8.29111,8.795455,8.799209,8.681302,10.779509,10.240986,10.827307,9.615419,9.314272,10.739323,8.803849,10.512684,9.673407,8.454622,9.507534,9.243782,9.057372,7.711055,8.868497,11.245315,8.102193,10.308516,9.305647,9.456199,11.730444,8.269022,10.329538,9.993002,9.367067,8.28429,8.935321,8.309413,9.726275,8.48303,8.232591,10.268618,8.948222,9.246186,10.089264,10.166445,8.89362,9.78534,9.648565,10.35333,10.03974,9.133439,8.384825,10.605141,10.4326,9.395236,10.280472
ABCD4,4.9494195,4.5226685,4.915696,4.6209005,4.670321,4.7791785,4.563041,4.624717,4.556809,4.6645285,4.6381,4.5915775,4.731468,4.605299,4.628748,4.5470625,4.5984085,4.6686345,4.5584185,4.585217,4.624198,4.7575525,4.6775925,4.5970945,4.5858775,4.5550045,4.564199,5.0626435,4.8427815,4.564831,4.5342975,4.684415,4.6203275,4.6404845,4.5318395,4.7317325,4.5291115,4.5797825,4.712058,4.758356,4.8181655,4.7437775,4.605231,4.529377,4.5875815,4.625411,4.6644645,4.5906815,4.486309,4.6670645,4.69754,4.53418,4.6509665,4.636047,4.5781215,4.621933,4.682813,4.724927,4.5101255,4.551261,4.807012,4.5680275,4.6750175,4.564818,4.7839425,4.6432315,4.5249345,4.6938935,4.562255,4.720756,4.640409,4.945669,4.930055,4.853552,4.694359,4.7982835,4.604411
FAM193A,6.684979,7.224427,6.678504,6.64863,6.462859,6.754891,6.964334,6.777532,6.777328,6.38597,6.225456,6.500915,6.379156,6.440457,6.294667,7.124614,6.819293,7.301139,6.432445,6.647762,6.561933,6.824277,6.671284,6.925132,6.89103,6.719717,6.935339,6.193139,6.443051,6.89103,6.761871,6.643366,6.76959,6.338237,6.427403,6.905079,6.290235,6.666001,6.99997,6.713539,6.289134,6.274002,6.644752,6.919836,6.164555,6.675933,7.174071,6.390122,6.482262,6.100694,7.132794,6.66915,6.653948,6.229767,6.75574,6.98486,6.257518,6.376738,6.534451,6.547677,6.399503,6.365861,6.498764,7.218099,6.095232,6.77743,6.471803,6.476685,6.503042,6.456607,6.324702,6.680696,6.562259,7.026157,6.68836,6.370795,6.870631
TGS1,4.988745,4.9183795,4.88291,5.372252,5.004151,5.0503555,5.229595,4.928699,5.092968,4.8802025,5.0489215,5.0493945,5.36084,5.121541,5.043179,4.8396465,5.011102,4.9463655,4.8892385,5.2213765,5.1984885,5.1050855,4.7337775,4.7545655,4.8307915,4.792942,4.9046155,5.0729045,4.7801705,4.891935,5.0546435,5.0932205,5.1682005,5.325876,5.210041,4.945533,4.859919,5.290104,4.9736405,4.6101565,4.751491,4.863407,4.812442,4.8101555,4.866427,4.8398395,4.659317,5.2900935,4.819758,5.00602,4.8392875,5.0749375,4.910272,4.9349145,5.054803,4.8011715,4.9868115,4.8538005,4.879952,4.9336755,4.9281805,4.8393335,5.238458,5.005127,5.139212,5.2193855,5.1903485,5.144312,5.338713,4.957352,5.006298,4.829249,4.686505,4.871922,5.022867,5.200288,4.8376115
