NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY		23	0.27808505	0.68309134	0.9099265	0.9770399	1.0	2728	tags=13%, list=14%, signal=15%	
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY		15	0.29041776	0.6525598	0.90625	0.99957985	1.0	4950	tags=47%, list=25%, signal=63%	
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION		80	0.21318318	0.6510284	0.9924925	0.9932416	1.0	5098	tags=36%, list=26%, signal=49%	
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		31	0.24671431	0.6274118	0.96236557	1.0	1.0	676	tags=6%, list=3%, signal=7%	
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY		17	0.2728006	0.62609625	0.90448344	0.9969673	1.0	1877	tags=12%, list=10%, signal=13%	
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY		15	0.2692547	0.6061414	0.9166667	1.0	1.0	3342	tags=27%, list=17%, signal=32%	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY		26	0.23960249	0.5914343	0.9511754	1.0	1.0	1982	tags=12%, list=10%, signal=13%	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY		17	0.25318122	0.5772698	0.96415097	1.0	1.0	4950	tags=47%, list=25%, signal=63%	
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY		15	0.24070854	0.5510249	0.95692885	1.0	1.0	4950	tags=47%, list=25%, signal=63%	
KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY		16	0.23644295	0.5444356	0.96183205	1.0	1.0	4950	tags=44%, list=25%, signal=59%	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY		15	0.23525806	0.532832	0.9686924	0.99614906	1.0	4950	tags=47%, list=25%, signal=63%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		15	0.23709963	0.51929975	0.9788868	0.99242693	1.0	4941	tags=40%, list=25%, signal=54%	
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER		18	0.16034813	0.37027144	1.0	0.9995251	1.0	4938	tags=28%, list=25%, signal=37%	
