NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY		15	-0.3431471	-0.8129995	0.71914893	1.0	1.0	4981	tags=47%, list=26%, signal=63%	
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION		16	-0.3382403	-0.8070111	0.74285716	1.0	1.0	2823	tags=19%, list=15%, signal=22%	
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING		24	-0.30519807	-0.8045461	0.7692308	1.0	1.0	5499	tags=58%, list=28%, signal=81%	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE		30	-0.28961703	-0.8015075	0.7878788	1.0	1.0	4942	tags=30%, list=25%, signal=40%	
KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY		29	-0.2939381	-0.7954659	0.8267544	1.0	1.0	4919	tags=38%, list=25%, signal=51%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY		16	-0.33334488	-0.7932349	0.77678573	1.0	1.0	4981	tags=44%, list=26%, signal=59%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.3384947	-0.79068285	0.77991456	1.0	1.0	4981	tags=47%, list=26%, signal=63%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119		20	-0.30625263	-0.77967894	0.7752809	1.0	1.0	6183	tags=50%, list=32%, signal=73%	
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER		28	-0.28447694	-0.7736342	0.8344988	1.0	1.0	5569	tags=36%, list=29%, signal=50%	
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.32360083	-0.7721392	0.76397514	1.0	1.0	2781	tags=27%, list=14%, signal=31%	
